timestamp,signal,last_price,position_qty,position_avg,fees,open_orders,take_profits,stop_loss,bot_version,symbol
2025-09-27T13:53:47.862465+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 107.06200000000001}",4017.64,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4006.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3969.91"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3885.53"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3957.86"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3994.02"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3873.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3945.80"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3909.64"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3801.15"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3897.59"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3921.69"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3813.21"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3789.10"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3861.42"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3837.31"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.97"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3933.75"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3849.37"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3825.26"", ""qty"": ""0.026"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:53:57.890380+00:00,"{'tipo': 'SOPORTE', 'precio': 3000.0, 'volumen': 1526.658}",4017.65,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4006.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3969.91"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3885.53"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3957.86"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3994.02"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3873.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3945.80"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3909.64"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3801.15"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3897.59"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3921.69"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3813.21"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3789.10"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3861.42"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3837.31"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.97"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3933.75"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3849.37"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3825.26"", ""qty"": ""0.026"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:54:07.885834+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 120.20199999999998}",4017.65,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4006.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3969.91"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3885.53"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3957.86"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3994.02"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3873.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3945.80"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3909.64"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3801.15"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3897.59"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3921.69"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3813.21"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3789.10"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3861.42"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3837.31"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.97"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3933.75"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3849.37"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3825.26"", ""qty"": ""0.026"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:54:17.912985+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1541.9499999999998}",4017.77,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4006.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3969.91"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3885.53"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3957.86"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3994.02"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3873.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3945.80"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3909.64"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3801.15"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3897.59"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3921.69"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3813.21"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3789.10"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3861.42"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3837.31"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.97"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3933.75"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3849.37"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3825.26"", ""qty"": ""0.026"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:55:33.336025+00:00,,4018.7,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4006.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3969.91"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3885.53"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3957.86"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3994.02"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3873.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3945.80"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3909.64"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3801.15"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3897.59"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3921.69"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3813.21"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3789.10"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3861.42"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3837.31"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.97"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3933.75"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3849.37"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3825.26"", ""qty"": ""0.026"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:55:43.357790+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1581.831}",4018.1,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4006.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3969.91"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3885.53"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3957.86"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3994.02"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3873.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3945.80"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3909.64"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3801.15"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3897.59"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3921.69"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3813.21"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3789.10"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3861.42"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3837.31"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.97"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3933.75"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3849.37"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3825.26"", ""qty"": ""0.026"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:55:53.405311+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1535.865}",4018.1,0.0,0.0,0.0,[],[],,v1,ETHUSDT
2025-09-27T13:56:03.471522+00:00,DUMP,0.0,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4015.69"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.89"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:56:13.573970+00:00,"{'tipo': 'SOPORTE', 'precio': 3948.48, 'volumen': 117.866}",4018.57,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4015.69"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.89"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:56:23.594544+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 282.26}",0.0,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4017.36"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4015.69"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.89"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.16"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
